Region,Site,Location,year,depth,Site.ID,RF_geomorpho,exposure,GPS.Latitude,GPS.Longitude,Sample_ID,Family,genus_species,weight,temperature
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_323,Monacanthidae,Oxymonacanthus_longirostris,10.15,25.1
WIO,Mayotte,South_west,2016,5.5,Site_3,Barrier_in,Exposed,12.90483333,44.97133333,16_MY_467,Monacanthidae,Oxymonacanthus_longirostris,8.6,25.1
WIO,Mayotte,South_west,2016,5.5,Site_3,Barrier_in,Exposed,12.90483333,44.97133333,16_MY_482,Monacanthidae,Oxymonacanthus_longirostris,10.15,25.1
WIO,Mayotte,South_west,2016,8,Site_5,Fringing,Sheltered,12.89816667,45.0695,16_MY_802,Monacanthidae,Oxymonacanthus_longirostris,5.28,26.5
WIO,Mayotte,South_west,2016,8,Site_5,Fringing,Sheltered,12.89816667,45.0695,16_MY_803,Monacanthidae,Oxymonacanthus_longirostris,6.73,26.5
WIO,Mayotte,South_west,2016,8,Site_5,Fringing,Sheltered,12.89816667,45.0695,16_MY_804,Monacanthidae,Oxymonacanthus_longirostris,7.56,26.5
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_161,Monacanthidae,Oxymonacanthus_longirostris,6.52,23.8
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_162,Monacanthidae,Oxymonacanthus_longirostris,6.79,23.8
WIO,Mayotte,South_west,2016,8,Site_5,Fringing,Sheltered,12.89616667,45.07183333,16_MY_193,Monacanthidae,Oxymonacanthus_longirostris,7.6,24.4
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_365,Monacanthidae,Oxymonacanthus_longirostris,7.3,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_377,Monacanthidae,Oxymonacanthus_longirostris,9.3,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_381,Monacanthidae,Oxymonacanthus_longirostris,7.69,25.2
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_757,Monacanthidae,Oxymonacanthus_longirostris,9.25,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_764,Monacanthidae,Oxymonacanthus_longirostris,7.18,26
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_773,Monacanthidae,Oxymonacanthus_longirostris,7.75,26
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_849,Monacanthidae,Oxymonacanthus_longirostris,4.34,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_850,Monacanthidae,Oxymonacanthus_longirostris,5.79,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_851,Monacanthidae,Oxymonacanthus_longirostris,6.1,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_854,Monacanthidae,Oxymonacanthus_longirostris,5.12,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_855,Monacanthidae,Oxymonacanthus_longirostris,4.73,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_864,Monacanthidae,Oxymonacanthus_longirostris,6.29,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_865,Monacanthidae,Oxymonacanthus_longirostris,6.75,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_866,Monacanthidae,Oxymonacanthus_longirostris,7.42,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_873,Monacanthidae,Oxymonacanthus_longirostris,5.55,25.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_882,Monacanthidae,Oxymonacanthus_longirostris,6.02,25.4
WIO,Mayotte,South_west,2016,6.2,Site_9,Patch,Medium,12.94116667,45.06416667,Morpho_16_MY_001,Monacanthidae,Oxymonacanthus_longirostris,7.05,24.4
WIO,Mayotte,South_west,2016,5,Site_9,Patch,Medium,12.94116667,45.06416667,Morpho_16_MY_010,Monacanthidae,Oxymonacanthus_longirostris,5.43,24.7
WIO,Mayotte,South_west,2016,5,Site_9,Patch,Medium,12.94116667,45.06416667,Morpho_16_MY_011,Monacanthidae,Oxymonacanthus_longirostris,4.56,24.7
WIO,Mayotte,South_west,2016,5,Site_9,Patch,Medium,12.94116667,45.06416667,Morpho_16_MY_012,Monacanthidae,Oxymonacanthus_longirostris,7.66,24.7
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_281,Monacanthidae,Oxymonacanthus_longirostris,6.3,24.8
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_286,Monacanthidae,Oxymonacanthus_longirostris,8.33,24.8
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_287,Monacanthidae,Oxymonacanthus_longirostris,5.16,24.8
WIO,Mayotte,North,2016,3,Site_11,Patch,Medium,12.63766667,45.12916667,16_MY_709,Pinguipedidae,Parapercis_hexophtalma,36.52,25
WIO,Mayotte,North,2016,3,Site_11,Patch,Medium,12.63766667,45.12916667,16_MY_721,Pinguipedidae,Parapercis_hexophtalma,35.2,25
WIO,Mayotte,South_east,2016,5.5,Site_2,Barrier_out,Exposed,12.91916667,45.20833333,16_MY_396,Pinguipedidae,Parapercis_hexophtalma,55.47,25.3
WIO,Mayotte,South_west,2016,5.5,Site_3,Barrier_in,Exposed,12.90483333,44.97133333,16_MY_483,Pinguipedidae,Parapercis_hexophtalma,82.99,25.1
WIO,Mayotte,South_west,2016,5.5,Site_3,Barrier_in,Exposed,12.90483333,44.97133333,16_MY_490,Pinguipedidae,Parapercis_hexophtalma,41.85,25.1
WIO,Mayotte,South_west,2016,9.7,Site_5,Fringing,Sheltered,12.89616667,45.072,16_MY_150,Pinguipedidae,Parapercis_hexophtalma,41.9,23.8
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_288,Pinguipedidae,Parapercis_hexophtalma,15.39,24.8
WIO,Mayotte,North,2016,3,Site_11,Patch,Medium,12.63766667,45.12916667,16_MY_713,Mullidae,Parupeneus_macronemus,91.47,25
WIO,Mayotte,North,2016,3,Site_11,Patch,Medium,12.63766667,45.12916667,16_MY_718,Mullidae,Parupeneus_macronemus,40.13,25
WIO,Mayotte,North,2016,6,Site_12,Barrier_out,Exposed,12.62266667,45.15883333,16_MY_557,Mullidae,Parupeneus_macronemus,39.24,26
WIO,Mayotte,North,2016,6,Site_12,Barrier_out,Exposed,12.62266667,45.15883333,16_MY_558,Mullidae,Parupeneus_macronemus,30.73,26
WIO,Mayotte,North,2016,6,Site_12,Barrier_out,Exposed,12.62266667,45.15883333,16_MY_559,Mullidae,Parupeneus_macronemus,18.23,26
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95033333,45.2145,16_MY_898,Mullidae,Parupeneus_macronemus,14.97,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95033333,45.2145,16_MY_902,Mullidae,Parupeneus_macronemus,15.53,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95083333,45.215,16_MY_937,Mullidae,Parupeneus_macronemus,21.56,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.951,45.21516667,16_MY_939,Mullidae,Parupeneus_macronemus,9.37,25.2
WIO,Mayotte,South_east,2016,5.5,Site_2,Barrier_out,Exposed,12.91916667,45.20833333,16_MY_392,Mullidae,Parupeneus_macronemus,20.65,25.3
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_588,Mullidae,Parupeneus_macronemus,14.59,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_596,Mullidae,Parupeneus_macronemus,23.88,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_634,Mullidae,Parupeneus_macronemus,31.83,26
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_318,Mullidae,Parupeneus_macronemus,27.95,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_327,Mullidae,Parupeneus_macronemus,34.8,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_331,Mullidae,Parupeneus_macronemus,17.6,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_338,Mullidae,Parupeneus_macronemus,46.43,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_339,Mullidae,Parupeneus_macronemus,44.79,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_347,Mullidae,Parupeneus_macronemus,67.5,25.1
WIO,Mayotte,South_west,2016,5.5,Site_3,Barrier_in,Exposed,12.90483333,44.97133333,16_MY_473,Mullidae,Parupeneus_macronemus,22.02,25.1
WIO,Mayotte,South_west,2016,5.5,Site_3,Barrier_in,Exposed,12.90483333,44.97133333,16_MY_476,Mullidae,Parupeneus_macronemus,22.66,25.1
WIO,Mayotte,South_west,2016,8,Site_5,Fringing,Sheltered,12.89616667,45.07183333,16_MY_203,Mullidae,Parupeneus_macronemus,28.2,24.4
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_853,Mullidae,Parupeneus_macronemus,40.46,25.4
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_072,Serranidae,Pseudanthias_squamipinnis,16.68,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_079,Serranidae,Pseudanthias_squamipinnis,17.18,24.2
WIO,Mayotte,North,2016,12,Site_0,Fringing,Sheltered,12.71883333,45.04283333,16_MY_402,Serranidae,Pseudanthias_squamipinnis,17.76,25
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95066667,45.21483333,16_MY_924,Serranidae,Pseudanthias_squamipinnis,8.48,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.95083333,45.215,16_MY_936,Serranidae,Pseudanthias_squamipinnis,8.94,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.951,45.21516667,16_MY_938,Serranidae,Pseudanthias_squamipinnis,8.97,25.2
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_589,Serranidae,Pseudanthias_squamipinnis,10.98,26
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_643,Serranidae,Pseudanthias_squamipinnis,9.26,26
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_214,Caesionidae,Pterocaesio_marri,46.3,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_215,Caesionidae,Pterocaesio_marri,50.61,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_216,Caesionidae,Pterocaesio_marri,48.55,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_217,Caesionidae,Pterocaesio_marri,35.11,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_219,Caesionidae,Pterocaesio_marri,33,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_220,Caesionidae,Pterocaesio_marri,31.6,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_221,Caesionidae,Pterocaesio_marri,50.46,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_222,Caesionidae,Pterocaesio_marri,34.28,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_223,Caesionidae,Pterocaesio_marri,40.45,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_224,Caesionidae,Pterocaesio_marri,40.4,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_225,Caesionidae,Pterocaesio_marri,46.6,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_226,Caesionidae,Pterocaesio_marri,44.5,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_227,Caesionidae,Pterocaesio_marri,46.38,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_228,Caesionidae,Pterocaesio_marri,32.8,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_230,Caesionidae,Pterocaesio_marri,47.9,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_231,Caesionidae,Pterocaesio_marri,46.8,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_232,Caesionidae,Pterocaesio_marri,33,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_234,Caesionidae,Pterocaesio_marri,48.1,24.8
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_363,Caesionidae,Pterocaesio_marri,14.3,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_373,Caesionidae,Pterocaesio_marri,14.27,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_380,Caesionidae,Pterocaesio_marri,15.7,25.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_082,Caesionidae,Pterocaesio_tile,27.02,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_089,Caesionidae,Pterocaesio_tile,36.61,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_093,Caesionidae,Pterocaesio_tile,27.2,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_108,Caesionidae,Pterocaesio_tile,23.65,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_109,Caesionidae,Pterocaesio_tile,24.57,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_115,Caesionidae,Pterocaesio_tile,23.92,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_116,Caesionidae,Pterocaesio_tile,12.26,24.2
WIO,Mayotte,North,2016,9.3,Site_0,Fringing,Sheltered,12.71883333,45.043,16_MY_117,Caesionidae,Pterocaesio_tile,31.29,24.2
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_218,Caesionidae,Pterocaesio_tile,27.35,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_229,Caesionidae,Pterocaesio_tile,35.3,24.8
WIO,Mayotte,North,2016,8,Site_11,Patch,Medium,12.637,45.12916667,16_MY_233,Caesionidae,Pterocaesio_tile,43.6,24.8
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_356,Caesionidae,Pterocaesio_tile,18.05,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_370,Caesionidae,Pterocaesio_tile,27.25,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_382,Caesionidae,Pterocaesio_tile,17.9,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_383,Caesionidae,Pterocaesio_tile,14.35,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_387,Caesionidae,Pterocaesio_tile,20.16,25.2
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_388,Caesionidae,Pterocaesio_tile,22.4,25.2
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_278,Caesionidae,Pterocaesio_tile,35.9,24.8
WIO,Mayotte,South_west,2016,7,Site_9,Patch,Medium,12.94116667,45.06416667,16_MY_285,Caesionidae,Pterocaesio_tile,38.97,24.8
WIO,Mayotte,North,2016,12,Site_0,Fringing,Sheltered,12.71883333,45.04283333,16_MY_405,Zanclidae,Zanclus_cornutus,107.57,25
WIO,Mayotte,North,2016,6,Site_12,Barrier_out,Exposed,12.62266667,45.15883333,16_MY_543,Zanclidae,Zanclus_cornutus,103.7,26
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.9505,45.21466667,16_MY_909,Zanclidae,Zanclus_cornutus,115.77,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.9505,45.21466667,16_MY_912,Zanclidae,Zanclus_cornutus,129.74,25.2
WIO,Mayotte,South_east,2016,7,Site_2,Barrier_in,Exposed,12.9505,45.21466667,16_MY_914,Zanclidae,Zanclus_cornutus,130.59,25.2
WIO,Mayotte,South_east,2016,10,Site_2,Barrier_in,Exposed,12.95016667,45.21433333,16_MY_619,Zanclidae,Zanclus_cornutus,122.8,26
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_in,Exposed,12.905,44.9715,16_MY_349,Zanclidae,Zanclus_cornutus,83.96,25.1
WIO,Mayotte,South_west,2016,10,Site_3,Barrier_out,Exposed,12.91233333,44.962,16_MY_434,Zanclidae,Zanclus_cornutus,121.2,25.1
WIO,Mayotte,South_east,2016,5,Site_7,Fringing,Sheltered,12.91916667,45.20833333,16_MY_379,Zanclidae,Zanclus_cornutus,91.76,25.2
WIO,Mayotte,South_east,2016,6,Site_7,Fringing,Sheltered,12.919,45.20816667,16_MY_772,Zanclidae,Zanclus_cornutus,83.01,26
WIO,Mayotte,South_west,2016,9,Site_9,Patch,Medium,12.94083333,45.0645,16_MY_890,Zanclidae,Zanclus_cornutus,101.1,25.4
WIO,Seychelles,Aquarium_Beau_Valon,2017,12,4.1,Patch,Medium,-4.60281,55.42241,17_SC_074,Pomacentridae,Amphiprion_akallopisos,21,26
WIO,Seychelles,Aquarium_Beau_Valon,2017,12,4.1,Patch,Medium,-4.60281,55.42241,17_SC_075,Pomacentridae,Amphiprion_akallopisos,10,26
WIO,Seychelles,St Anne,2017,8,1.1,Fringing,Sheltered,-4.60585,55.49427,17_SC_008,Tetraodontidae,Canthigaster_valentini,11,25
WIO,Seychelles,St Anne,2017,9,2.1,Fringing,Sheltered,-4.611076,55.494518,17_SC_026,Tetraodontidae,Canthigaster_valentini,10,26
WIO,Seychelles,St Anne,2017,9,2.1,Fringing,Sheltered,-4.611076,55.494518,17_SC_027,Tetraodontidae,Canthigaster_valentini,5,26
WIO,Seychelles,Beau Valon,2017,10,3.1,Patch,Medium,-4.60113,55.42442,17_SC_056,Tetraodontidae,Canthigaster_valentini,15,26
WIO,Seychelles,Beau Valon,2017,10,3.1,Patch,Medium,-4.60113,55.42442,17_SC_057,Tetraodontidae,Canthigaster_valentini,NA,26
WIO,Seychelles,Aquarium_Beau_Valon,2017,14.5,5.1,Patch,Medium,-4.60287,55.42242,17_SC_113,Tetraodontidae,Canthigaster_valentini,35,26
WIO,Seychelles,Praslin_La_Reserve,2017,8,6.1,Fringing,Sheltered,-4.30865,55.73193,17_SC_145,Tetraodontidae,Canthigaster_valentini,14,26
WIO,Seychelles,Praslin_La_Reserve,2017,8,6.1,Fringing,Sheltered,-4.30865,55.73193,17_SC_149,Tetraodontidae,Canthigaster_valentini,9,26
WIO,Seychelles,Beau Valon,2017,20,9.1,Patch,Medium,-4.60193,55.42192,17_SC_255,Tetraodontidae,Canthigaster_valentini,12,26
WIO,Seychelles,Beau Valon,2017,20,9.1,Patch,Medium,-4.60193,55.42192,17_SC_256,Tetraodontidae,Canthigaster_valentini,10,26
WIO,Seychelles,Praslin_La_Reserve,2017,6,6.1,Fringing,Sheltered,-4.30865,55.73193,17_SC_177,Carangidae,Caranx_melampygus,535,26
WIO,Seychelles,Praslin_La_Reserve,2017,6,6.1,Fringing,Sheltered,-4.30865,55.73193,17_SC_178,Carangidae,Caranx_melampygus,655,26
WIO,Seychelles,St Anne,2017,8,1.1,Fringing,Sheltered,-4.60585,55.49427,17_SC_001,Chaetodontidae,Chaetodon_trifasciatus,24,25
WIO,Seychelles,St Anne,2017,8,1.1,Fringing,Sheltered,-4.60585,55.49427,17_SC_005,Chaetodontidae,Chaetodon_trifasciatus,38,25
WIO,Seychelles,St Anne,2017,8,1.1,Fringing,Sheltered,-4.60585,55.49427,17_SC_006,Chaetodontidae,Chaetodon_trifasciatus,38,25
WIO,Seychelles,Beau Valon,2017,10,3.1,Patch,Medium,-4.60113,55.42442,17_SC_053,Chaetodontidae,Chaetodon_trifasciatus,35,26
WIO,Seychelles,Beau Valon,2017,10,3.1,Patch,Medium,-4.60113,55.42442,17_SC_054,Chaetodontidae,Chaetodon_trifasciatus,30,26
WIO,Seychelles,Praslin_La_Reserve,2017,8,6.1,Fringing,Sheltered,-4.30865,55.73193,17_SC_135,Chaetodontidae,Chaetodon_trifasciatus,29,26
WIO,Seychelles,Praslin_La_Reserve,2017,8,6.1,Fringing,Sheltered,-4.30865,55.73193,17_SC_136,Chaetodontidae,Chaetodon_trifasciatus,45,26
WIO,Seychelles,Praslin_La_Reserve,2017,8,6.1,Fringing,Sheltered,-4.30865,55.73193,17_SC_142,Chaetodontidae,Chaetodon_trifasciatus,31,26
WIO,Seychelles,Praslin_La_Reserve,2017,8,6.1,Fringing,Sheltered,-4.30865,55.73193,17_SC_156,Chaetodontidae,Chaetodon_trifasciatus,NA,26
WIO,Seychelles,Praslin_La_Reserve,2017,6,6.1,Fringing,Sheltered,-4.30865,55.73193,17_SC_161,Chaetodontidae,Chaetodon_trifasciatus,NA,26
WIO,Seychelles,St Anne,2017,8,1.1,Fringing,Sheltered,-4.60585,55.49427,17_SC_010,Pomacentridae,Chromis_atripectoralis,22,25
WIO,Seychelles,St Anne,2017,8,1.1,Fringing,Sheltered,-4.60585,55.49427,17_SC_011,Pomacentridae,Chromis_atripectoralis,13,25
WIO,Seychelles,St Anne,2017,8,1.1,Fringing,Sheltered,-4.60585,55.49427,17_SC_012,Pomacentridae,Chromis_atripectoralis,18,25
WIO,Seychelles,St Anne,2017,8,1.1,Fringing,Sheltered,-4.60585,55.49427,17_SC_013,Pomacentridae,Chromis_atripectoralis,11,25
WIO,Seychelles,La_Digue,2017,7,7.1,Fringing,Sheltered,-4.34162,55.82841,17_SC_182,Pomacentridae,Chromis_atripectoralis,10,26
WIO,Seychelles,La_Digue,2017,7,7.1,Fringing,Sheltered,-4.34162,55.82841,17_SC_183,Pomacentridae,Chromis_atripectoralis,9,26
WIO,Seychelles,La_Digue,2017,7,7.1,Fringing,Sheltered,-4.34162,55.82841,17_SC_184,Pomacentridae,Chromis_atripectoralis,8,26
WIO,Seychelles,Anse_La_mouche,2017,5,7.2,Fringing,Sheltered,-4.74075,55.4715,17_SC_199,Pomacentridae,Chromis_atripectoralis,20,27
WIO,Seychelles,Anse_La_mouche,2017,5,7.2,Fringing,Sheltered,-4.74075,55.4715,17_SC_200,Pomacentridae,Chromis_atripectoralis,20,27
WIO,Seychelles,Anse_La_mouche,2017,5,7.2,Fringing,Sheltered,-4.74075,55.4715,17_SC_201,Pomacentridae,Chromis_atripectoralis,20,27
WIO,Seychelles,Anse_La_mouche,2017,5,7.2,Fringing,Sheltered,-4.74075,55.4715,17_SC_202,Pomacentridae,Chromis_atripectoralis,20,27
WIO,Seychelles,Anse_La_mouche,2017,5,7.2,Fringing,Sheltered,-4.74075,55.4715,4�35.565',55�28.947',Chromis_atripectoralis,20,27
WIO,Seychelles,Anse_La_mouche,2017,5,7.2,Fringing,Sheltered,-4.74075,55.4715,17_SC_204,Pomacentridae,Chromis_atripectoralis,15,27
WIO,Seychelles,Anse_La_mouche,2017,5,7.2,Fringing,Sheltered,-4.74075,55.4715,17_SC_205,Pomacentridae,Chromis_atripectoralis,20,27
WIO,Seychelles,St Anne,2017,9,2.1,Fringing,Sheltered,-4.611076,55.494518,17_SC_029,Pomacentridae,Chromis_ternatensis,20,26
WIO,Seychelles,St Anne,2017,9,2.1,Fringing,Sheltered,-4.611076,55.494518,17_SC_030,Pomacentridae,Chromis_ternatensis,19,26
WIO,Seychelles,St Anne,2017,9,2.1,Fringing,Sheltered,-4.611076,55.494518,17_SC_031,Pomacentridae,Chromis_ternatensis,17,26
WIO,Seychelles,Four_seasons,2017,8,8.1,Fringing,Sheltered,-4.7383,55.47532,17_SC_230,Pomacentridae,Chromis_ternatensis,20,27
WIO,Seychelles,Four_seasons,2017,8,8.1,Fringing,Sheltered,-4.7383,55.47532,17_SC_231,Pomacentridae,Chromis_ternatensis,20,27
WIO,Seychelles,Four_seasons,2017,8,8.1,Fringing,Sheltered,-4.7383,55.47532,17_SC_232,Pomacentridae,Chromis_ternatensis,20,27
WIO,Seychelles,Four_seasons,2017,8,8.1,Fringing,Sheltered,-4.7383,55.47532,17_SC_234,Pomacentridae,Chromis_ternatensis,20,27
WIO,Seychelles,Four_seasons,2017,8,8.1,Fringing,Sheltered,-4.7383,55.47532,17_SC_235,Pomacentridae,Chromis_ternatensis,20,27
WIO,Seychelles,Four_seasons,2017,8,8.1,Fringing,Sheltered,-4.7383,55.47532,17_SC_236,Pomacentridae,Chromis_ternatensis,20,27
WIO,Seychelles,Four_seasons,2017,8,8.1,Fringing,Sheltered,-4.7383,55.47532,17_SC_237,Pomacentridae,Chromis_ternatensis,20,27
WIO,Seychelles,Four_seasons,2017,8,8.1,Fringing,Sheltered,-4.7383,55.47532,17_SC_238,Pomacentridae,Chromis_ternatensis,15,27
WIO,Seychelles,St Anne,2017,8,1.1,Fringing,Sheltered,-4.60585,55.49427,17_SC_009,Pomacentridae,Chromis_weberi,20,25
WIO,Seychelles,St Anne,2017,9,2.1,Fringing,Sheltered,-4.611076,55.494518,17_SC_028,Pomacentridae,Chromis_weberi,16,26
WIO,Seychelles,Ile_Therese,2017,7,4.2,Fringing,Sheltered,-4.6703,55.40377,17_SC_090,Pomacentridae,Chromis_weberi,10,26
WIO,Seychelles,Ile_Therese,2017,7,4.2,Fringing,Sheltered,-4.6703,55.40377,17_SC_091,Pomacentridae,Chromis_weberi,22,26
WIO,Seychelles,Aquarium_Beau_Valon,2017,14.5,5.1,Patch,Medium,-4.60287,55.42242,17_SC_105,Pomacentridae,Chromis_weberi,30,26
